Ensembl_GeneID	HGNC_ID	HGNC_GeneSymbol	Control_GeneExpression_Level	Senescent_GeneExpression_Level
ENSG00000175899	HGNC:7	A2M	1.51511971587021	15.9107379526213
ENSG00000203780	HGNC:23527	FANK1	0.763981954372651	5.37459647790214
ENSG00000183856	HGNC:20669	IQGAP3	2.83284066967084	0.134229380194911
ENSG00000011426	HGNC:14082	ANLN	33.6367523910154	1.89260830381735
ENSG00000134690	HGNC:14629	CDCA8	7.18611958278039	0.539205141235737
ENSG00000135744	HGNC:333	AGT	0.0408092362190379	1.80375774044912
ENSG00000162433	HGNC:363	AK4	0.155842747306439	1.61137492850514
ENSG00000164611	HGNC:9690	PTTG1	49.4464478402234	6.91893374352107
ENSG00000225855	HGNC:26680	RUSC1-AS1	175.353191063799	32.8401072785953
ENSG00000157601	HGNC:7532	MX1	0.13638547897185	6.87729902712329
ENSG00000145386	HGNC:1578	CCNA2	15.0008812784909	1.83401065408184
ENSG00000182326	HGNC:1247	C1S	28.6551223160615	164.338179060861
ENSG00000163739	HGNC:4602	CXCL1	0.477139145915049	64.3999605602438
ENSG00000183508	HGNC:24712	TENT5C	14.5303281968323	2.62078499661022
ENSG00000183486	HGNC:7533	MX2	0.0239033794122849	0.470541405022917
ENSG00000123485	HGNC:25444	HJURP	10.9757682149919	0.994613853300832
ENSG00000112972	HGNC:5007	HMGCS1	28.3700974552867	2.43233642448711
ENSG00000161800	HGNC:9804	RACGAP1	26.6524447418278	4.89513773714086
ENSG00000126787	HGNC:16864	DLGAP5	9.03856804076722	0.405858430027718
ENSG00000133321	HGNC:9869	PLAAT4	0.482350698755124	5.79610579879978
ENSG00000147408	HGNC:24290	CSGALNACT1	0.615715036632019	3.16889829836378
ENSG00000165029	HGNC:29	ABCA1	1.80889388599694	14.4728387666494
ENSG00000129195	HGNC:25483	PIMREG	5.66677600421498	0.468863667189412
ENSG00000135451	HGNC:12327	TROAP	1.92150087206224	0.0961433598950432
ENSG00000108932	HGNC:10927	SLC16A6	0.50792594027188	4.1413793156965
ENSG00000141338	HGNC:38	ABCA8	0.723928080131483	4.50064101730699
ENSG00000134343	HGNC:14004	ANO3	0.027517336301721	0.400011808696408
ENSG00000182752	HGNC:8602	PAPPA	2.84920448753925	21.8470328007697
ENSG00000066279	HGNC:19048	ASPM	4.94212859005008	0.248807491029119
ENSG00000160752	HGNC:3631	FDPS	215.524123181815	40.6136246110865
ENSG00000145335	HGNC:11138	SNCA	1.61938914609451	7.68231499837546
ENSG00000230918	HGNC:40191	DPP4-DT	1.75301175333405	12.8801108676234
ENSG00000134057	HGNC:1579	CCNB1	39.3357405532564	7.63639756049499
ENSG00000122176	HGNC:3774	FMOD	0.485135882832891	8.62438430167902
ENSG00000163131	HGNC:2545	CTSS	0.444976565270605	3.56520188925082
ENSG00000111728	HGNC:10869	ST8SIA1	0.0113253118511377	0.156425764529404
ENSG00000165480	HGNC:20262	SKA3	4.70440323176812	0.440312007690449
ENSG00000109472	HGNC:2303	CPE	4.50762370428967	21.5324428237082
ENSG00000173391	HGNC:8133	OLR1	4.35054158739392	26.7264555741518
ENSG00000149968	HGNC:7173	MMP3	3.4094348656538	19.8320881836131
ENSG00000185885	HGNC:5412	IFITM1	15.7554636595949	93.4102848616687
ENSG00000132530	HGNC:30932	XAF1	0.475001939357818	5.14393582754735
ENSG00000166292	HGNC:25607	TMEM100	0.00790207460963657	0.296586530748891
ENSG00000131747	HGNC:11989	TOP2A	19.7104590175613	1.33416547127878
ENSG00000137959	HGNC:17817	IFI44L	0.0502965726011413	2.64302592428068
ENSG00000169679	HGNC:1148	BUB1	8.07287650006688	0.506475200667041
ENSG00000171951	HGNC:10575	SCG2	0.618937581169799	6.03685381204336
ENSG00000124575	HGNC:4717	H1-3	82.0080237753796	8.21234689360435
ENSG00000106688	HGNC:10939	SLC1A1	0.522679345227602	3.59399162045943
ENSG00000137807	HGNC:6392	KIF23	13.6795139477783	2.28627673407113
ENSG00000105499	HGNC:9037	PLA2G4C	0.124264736521327	1.12480510661789
ENSG00000129810	HGNC:25088	SGO1	1.91998325828309	0.0942042651878521
ENSG00000131386	HGNC:21531	GALNT15	2.00204664797271	11.2078950423142
ENSG00000136160	HGNC:3180	EDNRB	0.302313263454112	1.9884140947679
ENSG00000014257	HGNC:125	ACPP	0.301995963436445	2.62225903482728
ENSG00000123080	HGNC:1789	CDKN2C	2.63882681085192	0.248162643815448
ENSG00000197635	HGNC:3009	DPP4	17.1847500329988	110.198679030802
ENSG00000093134	HGNC:16431	VNN3	0.00938257621913834	1.11408661878012
ENSG00000156804	HGNC:16731	FBXO32	0.788293499571681	5.17144924882565
ENSG00000137310	HGNC:11629	TCF19	9.15393890745575	1.59083866803728
ENSG00000110900	HGNC:30795	TSPAN11	0.40931178473717	2.90807408977234
ENSG00000162643	HGNC:30711	WDR63	0.560685299911234	3.35002241083002
ENSG00000134917	HGNC:224	ADAMTS8	6.99252762740396	34.0623944452086
ENSG00000157456	HGNC:1580	CCNB2	30.7898686639905	3.2341600369827
ENSG00000100629	HGNC:20359	CEP128	1.08002224445314	0.14653199698226
ENSG00000100600	HGNC:9472	LGMN	6.59168955614438	27.0219876237668
ENSG00000170891	HGNC:24435	CYTL1	2.73428663863336	25.4875274414217
ENSG00000013810	HGNC:11524	TACC3	9.11138183676428	1.49633850248588
ENSG00000101447	HGNC:16122	FAM83D	6.56638186799188	0.568360562213713
ENSG00000183160	HGNC:27884	TMEM119	13.3168959249384	2.37931206586057
ENSG00000121152	HGNC:1112	NCAPH	5.01080310641195	0.36011849100021
ENSG00000232070	HGNC:32545	TMEM253	0.0577138700472305	1.48413341111652
ENSG00000138821	HGNC:20862	SLC39A8	0.0949215807523308	1.04172390055959
ENSG00000250337	HGNC:48995	PURPL	0.179693245091236	1.93930104216957
ENSG00000109805	HGNC:24304	NCAPG	5.52736871206722	0.501973370562685
ENSG00000164542	HGNC:22206	KIAA0895	0.964204613615947	0.0706856903006863
ENSG00000135218	HGNC:1663	CD36	0.0476242516485863	0.649036073752188
ENSG00000105835	HGNC:30092	NAMPT	2.54329499480399	16.8430528848025
ENSG00000115009	HGNC:10619	CCL20	0.0110578308903389	1.67741581983465
ENSG00000146950	HGNC:630	SHROOM2	3.5722479231073	0.624542948675627
ENSG00000137767	HGNC:20390	SQOR	13.6398475332136	66.9566204064692
ENSG00000079459	HGNC:3629	FDFT1	235.454603591135	44.0866387172953
ENSG00000163735	HGNC:10642	CXCL5	0.0323137296178147	0.71313985916004
ENSG00000154856	HGNC:15718	APCDD1	1.52625851963041	0.174806287526288
ENSG00000131153	HGNC:24575	GINS2	6.36549704147528	1.00105710187455
ENSG00000120437	HGNC:94	ACAT2	91.2477171409507	19.0300970137185
ENSG00000196747	HGNC:4725	H2AC13	41.7845442007901	6.39975804429197
ENSG00000138778	HGNC:1856	CENPE	2.7728197876287	0.199473150191369
ENSG00000169245	HGNC:10637	CXCL10	0.185978323741037	22.8315397878723
ENSG00000163808	HGNC:17273	KIF15	4.95797777171607	0.47031252204534
ENSG00000095585	HGNC:14211	BLNK	0.0119499764478703	0.697690603094666
ENSG00000146197	HGNC:13655	SCUBE3	1.45961875467604	7.52317622954567
ENSG00000144802	HGNC:29805	NFKBIZ	2.72577467472821	11.6244025004078
ENSG00000122952	HGNC:13195	ZWINT	4.37651555433757	0.532008993728869
ENSG00000166920	HGNC:29898	C15orf48	0.192626627075477	4.47481147990009
ENSG00000115163	HGNC:1851	CENPA	5.85045501090578	0.807178586458584
ENSG00000196616	HGNC:250	ADH1B	0.658830442650365	8.87334619443781
ENSG00000158406	HGNC:4788	H4C8	12.7285543531642	47.2185579242128
ENSG00000130513	HGNC:30142	GDF15	3.28127576511555	20.127407206104
ENSG00000129988	HGNC:6517	LBP	0.00920076189158747	0.711065505273172
ENSG00000135114	HGNC:8090	OASL	0.0224691084301408	1.27355593046927
ENSG00000072571	HGNC:5012	HMMR	5.49139981341028	0.362848416334957
ENSG00000105650	HGNC:8782	PDE4C	0.0647869827109579	0.832491610431782
ENSG00000100526	HGNC:1791	CDKN3	13.8133911601479	1.39349570319261
ENSG00000130066	HGNC:10540	SAT1	13.7398418153526	73.6629058393988
ENSG00000172716	HGNC:26633	SLFN11	9.40439988438627	1.90956105277747
ENSG00000186185	HGNC:27102	KIF18B	2.1670389028281	0.139435055444684
ENSG00000071539	HGNC:12307	TRIP13	7.23642883181931	1.21266788006087
ENSG00000139428	HGNC:19331	MMAB	9.46929833071968	1.6516337207174
ENSG00000103021	HGNC:25002	CCDC113	0.338177709907059	1.72733399484983
ENSG00000163734	HGNC:4604	CXCL3	0.00887018431041159	0.845484032975199
ENSG00000090530	HGNC:19317	P3H2	7.31189285569871	27.1219951934576
ENSG00000165507	HGNC:23355	DEPP1	1.97391004421282	10.146304081942
ENSG00000176974	HGNC:10850	SHMT1	1.56952242298723	0.254417615400767
ENSG00000146918	HGNC:21904	NCAPG2	2.56495147354564	0.458836051329031
ENSG00000106462	HGNC:3527	EZH2	5.68536019548517	0.997572038068747
ENSG00000142731	HGNC:11397	PLK4	3.52934448106208	0.198135806906822
ENSG00000003137	HGNC:20581	CYP26B1	0.0199511345641908	0.549646738682557
ENSG00000138376	HGNC:952	BARD1	4.01997999143878	0.659856280125596
ENSG00000179163	HGNC:4006	FUCA1	0.992800903849996	5.71569478367682
ENSG00000112936	HGNC:1346	C7	0.402916757889825	3.47889851595765
ENSG00000123243	HGNC:21449	ITIH5	0.00930619509045204	0.134770083292774
ENSG00000168824	HGNC:18790	NSG1	2.28127748624098	7.78618593509328
ENSG00000183049	HGNC:19341	CAMK1D	0.517804277546325	2.41788848326893
ENSG00000110921	HGNC:7530	MVK	2.50036622561195	0.313677059966033
ENSG00000117114	HGNC:18582	ADGRL2	1.806934752044	8.98890441743909
ENSG00000118193	HGNC:19181	KIF14	1.54418438007439	0.13541466017617
ENSG00000197565	HGNC:2208	COL4A6	0.110042582837657	0.849879967449773
ENSG00000119397	HGNC:1858	CNTRL	2.68862912967173	0.545711185403982
ENSG00000119922	HGNC:5409	IFIT2	1.94159114376702	15.5601130532998
ENSG00000167601	HGNC:905	AXL	107.44177040429	26.4956931194342
ENSG00000121211	HGNC:24839	MND1	3.767251210189	0.309238574426764
ENSG00000133106	HGNC:16465	EPSTI1	0.829449601816955	3.99771203086079
ENSG00000111665	HGNC:14624	CDCA3	6.8757975871644	1.03403438782099
ENSG00000132639	HGNC:11132	SNAP25	0.333228189545126	3.47609346953982
ENSG00000150681	HGNC:14261	RGS18	0.0216283185565967	1.08821074061886
ENSG00000035499	HGNC:24902	DEPDC1B	1.27995990508114	0.051356325637737
ENSG00000124613	HGNC:18779	ZNF391	0.0895789527649303	0.882881121454414
ENSG00000216490	HGNC:5398	IFI30	0.860781491274147	5.88085647004197
ENSG00000166863	HGNC:11521	TAC3	3.94221506668313	18.7309199267935
ENSG00000123700	HGNC:6263	KCNJ2	3.23019722177537	12.564812517278
ENSG00000198826	HGNC:15783	ARHGAP11A	5.59489888224431	0.57846897151657
ENSG00000099139	HGNC:8747	PCSK5	0.463606414104871	1.94488822720386
ENSG00000171241	HGNC:29547	SHCBP1	3.85801495239249	0.319273789758897
ENSG00000054654	HGNC:17084	SYNE2	1.03042165056303	0.227834640235764
ENSG00000198846	HGNC:18988	TOX	18.8935884905366	2.86950724930839
ENSG00000124610	HGNC:4715	H1-1	59.8594885771302	5.52765384509182
ENSG00000213658	HGNC:18874	LAT	0.455788146920483	3.28242767274674
ENSG00000197077	HGNC:29345	KIAA1671	0.00756972302593376	0.135148018154822
ENSG00000187479	HGNC:38675	C11orf96	0.0324869410129848	0.941084631475346
ENSG00000137491	HGNC:10962	SLCO2B1	0.0199368717726444	0.313098395074059
ENSG00000184374	HGNC:2220	COLEC10	4.10552320142105	13.8488854231392
ENSG00000234362	HGNC:52733	LINC01914	1.28772011732427	7.35429734092981
ENSG00000245532	HGNC:30815	NEAT1	7.47969548543316	26.8109670847883
ENSG00000197903	HGNC:13954	H2BC12	151.554629585631	648.215938281447
ENSG00000150636	HGNC:26295	CCDC102B	0.294424523657579	1.56330131050249
ENSG00000134824	HGNC:3575	FADS2	39.8963616779612	5.49744434775978
ENSG00000184661	HGNC:14623	CDCA2	7.0172095037301	0.995592282645795
ENSG00000267365	HGNC:43720	KCNJ2-AS1	0.854378186891544	4.84410699874689
ENSG00000163536	HGNC:8943	SERPINI1	0.185188942061321	2.01963450783149
ENSG00000167703	HGNC:23087	SLC43A2	0.343713028514373	2.28976495450013
ENSG00000162630	HGNC:917	B3GALT2	23.2354669918599	4.47854040860909
ENSG00000171848	HGNC:10452	RRM2	14.1228596823574	1.03205450237166
ENSG00000221890	HGNC:7954	NPTXR	0.378299916518667	1.91319665567009
ENSG00000138160	HGNC:6388	KIF11	4.5810710193806	0.585785217131079
ENSG00000174371	HGNC:3511	EXO1	4.09665034426059	0.553173793147921
ENSG00000170373	HGNC:2473	CST1	0.14671915527663	2.39509293493911
ENSG00000147655	HGNC:28583	RSPO2	0.007505937714982	0.338062112072033
ENSG00000076716	HGNC:4452	GPC4	0.0570858424185186	0.664384954586201
ENSG00000110852	HGNC:2053	CLEC2B	0.800847403728414	4.58454500281844
ENSG00000116774	HGNC:24956	OLFML3	145.873171979538	33.0278788701239
ENSG00000128342	HGNC:6596	LIF	6.23119496961586	26.5869011024194
ENSG00000136492	HGNC:20473	BRIP1	2.53456941751503	0.382505003462727
ENSG00000134363	HGNC:3971	FST	144.138800826039	28.6664517557031
ENSG00000104368	HGNC:9051	PLAT	7.72246530125998	70.3629826341035
ENSG00000159348	HGNC:13397	CYB5R1	5.18585426183391	16.8064365735762
ENSG00000158402	HGNC:1727	CDC25C	2.81516065197398	0.27067838664683
ENSG00000162493	HGNC:29602	PDPN	0.0734504062466808	0.716600673977289
ENSG00000180573	HGNC:4733	H2AC6	18.1311964928959	62.3148946076259
ENSG00000231445	HGNC:17802	TIMM8AP1	1.30663578006463	12.9751616218648
ENSG00000113578	HGNC:3665	FGF1	8.45646759887915	2.05554966911483
ENSG00000117643	HGNC:19080	MAN1C1	2.70638591377283	8.87467918634192
ENSG00000055211	HGNC:21074	GINM1	11.4642028962496	45.1274057353327
ENSG00000133048	HGNC:1932	CHI3L1	0.00433163269912045	0.671989290971947
ENSG00000177098	HGNC:10592	SCN4B	1.1567951394857	4.77605531794045
ENSG00000112297	HGNC:356	CRYBG1	3.49389165398036	0.383759180595376
ENSG00000080986	HGNC:16909	NDC80	3.85184180966498	0.350566456275867
ENSG00000150051	HGNC:23729	MKX	3.02762206863582	0.639093565817207
ENSG00000113161	HGNC:5006	HMGCR	40.7089522052417	6.2575730669477
ENSG00000240476	HGNC:48868	LINC00973	0.550726723154147	4.36763745788654
ENSG00000127928	HGNC:4411	GNGT1	0.158397221817562	1.29331611104469
ENSG00000144554	HGNC:3585	FANCD2	1.75242686055716	0.185173648250334
ENSG00000152217	HGNC:15573	SETBP1	0.155037049666567	0.824951557771159
ENSG00000213186	HGNC:30834	TRIM59	4.49174761448076	0.734606130385402
ENSG00000221963	HGNC:14870	APOL6	0.160280824160742	0.612222593289478
ENSG00000147180	HGNC:13128	ZNF711	1.60675725905018	0.242224650975111
ENSG00000051341	HGNC:9186	POLQ	1.36263450000117	0.118572331596045
ENSG00000114948	HGNC:202	ADAM23	1.60395404940046	5.78674858116551
ENSG00000100100	HGNC:24942	PIK3IP1	11.4549876838191	39.0305485961285
ENSG00000186871	HGNC:20794	ERCC6L	3.18345172298737	0.353270194751627
ENSG00000109685	HGNC:12766	NSD2	5.45288540241079	1.50747519344887
ENSG00000168078	HGNC:18282	PBK	2.63424091032183	0.154262668643445
ENSG00000169248	HGNC:10638	CXCL11	0.00171933429287241	0.304910539512834
ENSG00000214391	HGNC:14531	TUBAP2	44.6750650144329	12.4404364272973
ENSG00000185008	HGNC:10250	ROBO2	0.29872759909505	1.05810639567999
ENSG00000154262	HGNC:36	ABCA6	0.0127501194752336	0.181739080266076
ENSG00000198624	HGNC:24487	CCDC69	0.270691329919853	1.26627454254799
ENSG00000179428	HGNC:40301	IL6-AS1	1.62942218502007	12.5156813522306
ENSG00000166710	HGNC:914	B2M	117.41155241136	487.766723129347
ENSG00000149131	HGNC:1228	SERPING1	2.00717175464885	9.30192540995911
ENSG00000198133	HGNC:20130	TMEM229B	0.00771637877716925	0.173046072000227
ENSG00000186480	HGNC:6083	INSIG1	39.524959257292	2.79309988070058
ENSG00000147155	HGNC:3133	EBP	17.015923902353	4.20641414473828
ENSG00000109323	HGNC:6831	MANBA	5.11997133471359	18.0724946418275
ENSG00000181634	HGNC:11931	TNFSF15	0.0663250257336403	1.5369262469738
ENSG00000251018	HGNC:49149	HMMR-AS1	1.86477164885632	0.11096759148116
ENSG00000113657	HGNC:3015	DPYSL3	38.1835462075844	11.8171702990013
ENSG00000167996	HGNC:3976	FTH1	561.192425752145	2273.1755915496
ENSG00000151632	HGNC:385	AKR1C2	1.98521919928334	10.9103177711331
ENSG00000081087	HGNC:21652	OSTM1	2.94751241229394	9.69340939381383
ENSG00000240694	HGNC:9159	PNMA2	0.0249902881894647	0.285524247304543
ENSG00000130558	HGNC:17187	OLFM1	0.0508976864161444	0.457473704010763
ENSG00000101057	HGNC:7548	MYBL2	6.84352744344858	0.148053929807127
ENSG00000111341	HGNC:7060	MGP	0.0534524678758711	0.794322243464279
ENSG00000007944	HGNC:21155	MYLIP	0.692764172973213	2.77469404779104
ENSG00000177301	HGNC:6220	KCNA2	0.00653972555355206	0.447953248086634
ENSG00000120802	HGNC:11875	TMPO	1.70686256645051	0.224959239184611
ENSG00000167995	HGNC:12703	BEST1	125.390019533817	505.652793779017
ENSG00000248323	HGNC:48498	LUCAT1	0.00621304892197074	0.282481235428901
ENSG00000112299	HGNC:12705	VNN1	0.0359100625393493	0.382538240416616
ENSG00000167508	HGNC:7529	MVD	16.4167061057796	2.17923755313667
ENSG00000115828	HGNC:9753	QPCT	1.32279851584416	5.38112716778671
ENSG00000092853	HGNC:19715	CLSPN	2.8051795319006	0.233804728716919
ENSG00000171246	HGNC:7952	NPTX1	30.2465273411981	4.71342310722748
ENSG00000109625	HGNC:2333	CPZ	0.0297851018438382	1.08498782465678
ENSG00000172738	HGNC:21238	TMEM217	0.752103532636955	3.14393603702564
ENSG00000133169	HGNC:1036	BEX1	0.0892262859071909	1.69582960556212
ENSG00000175471	HGNC:26183	MCTP1	0.042332402481999	0.4823843778748
ENSG00000113739	HGNC:11374	STC2	23.724665196054	68.9468200496448
ENSG00000110203	HGNC:3795	FOLR3	0.255332242928163	2.09331490705511
ENSG00000196220	HGNC:19744	SRGAP3	0.0801688831636479	0.326514373025512
ENSG00000232679	HGNC:52493	LINC01705	0.0612902904331064	4.09962838764409
ENSG00000229644	HGNC:17633	NAMPTP1	1.13590548834999	6.65278365507278
ENSG00000129474	HGNC:20250	AJUBA	23.6991934690749	5.30270752459182
ENSG00000102802	HGNC:25926	MEDAG	0.739284776528347	3.8800957871452
ENSG00000257167	HGNC:44158	TMPO-AS1	1.05733988588805	0.135706102213636
ENSG00000183688	HGNC:28705	RFLNB	10.3569620949218	2.68200659458127
ENSG00000124875	HGNC:10643	CXCL6	0.0480878032916251	2.77498321779523
ENSG00000156042	HGNC:30726	CFAP70	0.076444604085196	0.418974274153815
ENSG00000094804	HGNC:1744	CDC6	10.0718409692837	1.94545649207627
ENSG00000134769	HGNC:3057	DTNA	1.40911124157114	4.29896006508534
ENSG00000197299	HGNC:1058	BLM	0.669187202392731	0.0552684298197827
ENSG00000146072	HGNC:13469	TNFRSF21	6.85435309153222	20.9091205971193
ENSG00000242550	HGNC:8942	SERPINB10	0.98596944359061	5.33317034945855
ENSG00000169607	HGNC:26877	CKAP2L	3.11086099430931	0.174913747062725
ENSG00000158246	HGNC:28273	TENT5B	1.13944378624724	0.0968419614918295
ENSG00000140848	HGNC:2315	CPNE2	3.65832402540495	0.98475598247153
ENSG00000155269	HGNC:4528	GPR78	0.0221707745741903	0.659444591983977
ENSG00000061918	HGNC:4687	GUCY1B1	1.23414775857991	4.45810212918577
ENSG00000052802	HGNC:10545	MSMO1	87.5971322437159	11.6489462019367
ENSG00000213928	HGNC:6131	IRF9	5.70713577443306	18.2059995910035
ENSG00000108984	HGNC:6846	MAP2K6	0.883188200977977	0.147750935718219
ENSG00000115415	HGNC:11362	STAT1	9.00224291004668	38.4872310836292
ENSG00000250295	HGNC:51658	RDH10-AS1	0.122986003917148	0.779456478716049
ENSG00000049192	HGNC:222	ADAMTS6	3.62799123402823	0.757768966746731
ENSG00000153291	HGNC:21065	SLC25A27	0.0116951509119449	0.315038852711715
ENSG00000105989	HGNC:12780	WNT2	6.04516220900435	1.03099914587068
ENSG00000113810	HGNC:14013	SMC4	5.44071779198398	1.02168045347306
ENSG00000245105	HGNC:27057	A2M-AS1	0.463498563199529	3.51305379851275
ENSG00000185418	HGNC:24728	TARS3	10.0618863483979	2.71217836208318
ENSG00000138039	HGNC:6585	LHCGR	0.0672988661990459	0.525488545176422
ENSG00000112769	HGNC:6484	LAMA4	18.4295509695363	51.9344804979949
ENSG00000116260	HGNC:9756	QSOX1	41.4962057283796	154.934374845374
ENSG00000112981	HGNC:7853	NME5	0.135370024438146	1.57646905910071
ENSG00000187134	HGNC:384	AKR1C1	2.44269944792657	14.1609999886197
ENSG00000249421	HGNC:40797	ADAMTS19-AS1	0.436146548751473	4.61525863400978
